EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,Gender,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,Heure moyenne par jour sur l'annee,Nombre de jour travailles
2321,35,0,2,Sales,7,2,0,1,Sales Executive,22770,1,12,1,3,2,3,1,2,4,3,3,05:57:23,229
2322,30,0,2,Research & Development,14,3,0,5,Research Director,27950,3,13,0,9,4,4,1,3,3,3,3,05:39:56,227
2323,35,1,2,Research & Development,2,3,1,1,Research Scientist,25320,1,13,0,1,2,1,0,0,1,3,1,08:40:48,234
2324,53,1,2,Research & Development,19,3,0,2,Manager,25590,0,25,0,34,2,33,1,9,3,3,3,05:59:39,241
2325,38,1,2,Research & Development,2,3,1,3,Sales Executive,49080,4,19,1,7,3,5,1,4,3,3,2,07:07:02,244
2326,32,0,1,Research & Development,10,4,1,5,Research Scientist,23800,4,13,0,9,5,6,1,2,4,2,3,06:54:16,244
2327,48,0,2,Research & Development,2,5,0,1,Sales Executive,47650,8,12,1,10,4,8,7,6,3,2,3,06:15:04,230
2328,34,0,2,Research & Development,3,3,0,2,Sales Executive,20440,1,11,0,1,2,1,0,0,1,1,3,06:28:52,228
2329,55,0,2,Research & Development,11,1,1,1,Laboratory Technician,26930,1,18,0,36,6,36,2,13,3,3,2,05:34:27,227
2330,34,0,2,Research & Development,2,2,0,2,Research Scientist,65860,9,18,1,9,3,2,2,1,2,2,3,05:17:35,226
2331,26,0,2,Research & Development,4,3,0,1,Research Director,32940,1,11,0,1,6,1,0,0,1,3,3,06:41:36,239
2332,38,0,2,Sales,14,2,1,1,Sales Executive,41710,0,23,0,10,4,9,7,7,3,3,4,06:30:47,244
2333,38,0,2,Research & Development,2,3,1,1,Manufacturing Director,27780,2,13,0,8,5,3,1,2,2,4,2,06:34:29,238
2334,36,0,2,Human Resources,1,3,0,1,Research Scientist,23770,6,13,2,15,3,1,0,0,2,3,3,06:37:18,234
2335,29,0,2,Research & Development,10,3,0,1,Sales Representative,24040,1,17,0,10,3,10,1,5,2,3,2,07:21:19,238
2336,35,0,2,Sales,12,2,1,2,Sales Executive,23180,3,19,0,10,4,5,0,4,1,3,4,08:27:25,237
2337,39,0,2,Sales,2,2,1,1,Sales Executive,20080,2,12,0,11,3,7,7,6,4,3,3,06:48:49,228
2338,29,0,3,Research & Development,5,1,1,1,Research Scientist,62440,1,22,0,6,3,6,1,3,1,4,3,06:12:40,238
2339,50,0,2,Research & Development,4,2,1,1,Laboratory Technician,27990,4,12,1,27,0,1,0,0,3,3,1,08:31:26,237
2340,23,0,2,Research & Development,7,2,1,3,Manager,105520,2,11,0,4,2,2,2,2,4,3,3,05:50:24,227
2341,36,0,3,Sales,21,3,0,2,Human Resources,23290,3,15,0,9,2,3,0,2,1,3,3,08:12:45,233
2342,42,0,2,Research & Development,8,2,1,5,Manager,40140,8,13,1,24,3,1,0,1,4,3,3,05:32:12,241
2343,35,0,2,Sales,4,3,1,2,Laboratory Technician,74030,1,12,1,10,4,10,6,8,2,2,3,05:42:24,232
2344,34,0,3,Research & Development,25,1,1,1,Manager,22590,1,14,0,8,2,8,7,7,4,2,3,05:12:56,226
2345,40,0,2,Research & Development,1,4,0,2,Laboratory Technician,69320,1,13,0,5,5,5,1,2,4,3,3,05:56:07,238
2346,43,0,2,Research & Development,1,1,0,1,Manager,46780,5,25,1,8,0,6,0,2,4,3,4,06:19:34,236
2347,35,0,2,Sales,6,3,1,3,Sales Representative,135820,1,17,1,1,3,1,0,1,3,2,2,06:23:49,227
2348,46,0,2,Research & Development,12,4,0,1,Laboratory Technician,23320,1,11,0,27,2,26,0,12,4,1,3,05:45:57,228
2349,28,1,2,Human Resources,1,3,1,2,Laboratory Technician,24130,1,16,1,1,2,1,0,0,3,3,3,07:39:28,238
2350,22,0,1,Sales,17,2,0,3,Sales Executive,97050,1,18,2,4,3,4,1,3,2,2,2,08:13:46,242
2351,50,0,3,Research & Development,3,3,0,2,Research Scientist,42940,2,20,0,32,2,30,12,13,2,3,2,08:21:07,232
2352,32,0,2,Research & Development,3,2,0,3,Research Scientist,47210,3,14,1,6,3,3,0,2,2,3,3,05:39:48,235
2353,44,0,2,Research & Development,10,3,0,3,Manager,25190,0,21,2,23,2,22,1,10,2,2,3,08:04:26,240
2354,30,0,2,Research & Development,4,3,1,1,Research Director,21210,1,13,1,6,2,6,1,1,2,2,3,05:51:09,231
2355,45,0,2,Sales,29,2,1,2,Research Scientist,29730,1,12,0,10,2,10,1,4,3,3,3,08:09:26,239
2356,45,0,1,Sales,2,4,0,2,Manufacturing Director,58550,1,14,1,10,3,10,4,5,1,3,2,07:18:28,242
2357,31,0,3,Research & Development,7,3,0,2,Research Scientist,36170,7,21,1,10,5,5,0,3,4,3,3,06:19:57,229
2358,36,0,2,Research & Development,18,1,0,2,Manufacturing Director,67250,9,17,1,7,3,3,1,1,3,3,3,10:22:12,248
2359,34,0,3,Sales,28,4,0,5,Manufacturing Director,103250,1,11,1,9,3,9,7,2,3,3,2,05:13:49,225
2360,49,0,2,Research & Development,1,4,0,3,Healthcare Representative,69490,1,14,1,10,2,9,1,4,3,2,3,06:47:44,244
2361,39,0,2,Research & Development,6,2,0,3,Research Scientist,106090,2,17,1,10,2,7,7,7,2,3,3,05:41:24,226
2362,27,0,2,Research & Development,2,1,0,4,Research Scientist,44470,1,13,0,7,4,7,0,7,4,3,3,05:25:50,232
2363,35,0,2,Research & Development,2,3,1,2,Sales Executive,21570,1,25,0,16,1,16,1,10,2,3,2,06:41:20,230
2364,28,0,2,Research & Development,23,3,0,3,Manufacturing Director,46010,0,15,2,6,2,5,0,0,2,2,3,06:43:10,236
2365,21,0,2,Research & Development,3,1,1,1,Laboratory Technician,170990,1,14,1,3,2,2,2,2,3,3,3,07:15:50,239
2366,18,1,3,Research & Development,3,5,0,1,Research Director,24790,NA,12,1,0,2,0,0,0,2,4,2,07:21:20,229
2367,47,0,2,Research & Development,25,4,0,2,Research Scientist,148520,3,19,3,27,3,5,1,0,4,3,2,05:20:37,232
2368,39,0,2,Sales,2,4,0,1,Laboratory Technician,72640,0,17,0,NA,5,10,0,7,3,3,3,05:58:12,226
2369,40,0,2,Research & Development,22,1,0,1,Laboratory Technician,56660,1,14,1,18,2,18,14,12,1,3,3,06:43:15,233
2370,35,0,1,Research & Development,29,3,1,2,Sales Executive,78230,1,13,1,15,3,14,2,9,3,3,3,05:27:24,230
2371,37,0,2,Research & Development,29,4,0,1,Laboratory Technician,78800,3,12,1,9,2,4,0,2,3,2,4,07:30:04,244
2372,39,0,3,Research & Development,2,3,1,2,Manager,131940,0,11,0,10,2,9,3,8,1,1,3,05:59:48,235
2373,45,0,2,Research & Development,28,3,1,2,Laboratory Technician,50670,1,11,2,10,3,10,3,9,4,3,2,06:50:58,244
2374,38,0,2,Research & Development,2,4,1,3,Sales Executive,50790,3,11,0,10,3,5,0,2,4,4,3,08:56:18,243
2375,35,1,2,Research & Development,2,3,0,3,Healthcare Representative,23210,9,12,1,15,0,13,6,0,4,3,3,05:22:45,234
2376,37,0,2,Research & Development,22,3,1,2,Healthcare Representative,174440,1,14,0,8,4,8,7,7,2,1,3,07:02:15,230
2377,40,0,2,Research & Development,8,3,1,2,Healthcare Representative,24040,6,17,0,18,2,4,3,3,3,2,2,08:04:17,229
2378,44,0,3,Sales,2,2,0,1,Laboratory Technician,34520,4,11,1,14,2,10,0,2,1,3,2,07:33:32,229
2379,48,0,3,Sales,10,4,1,3,Manager,22700,2,14,3,23,2,2,2,2,3,3,3,06:30:25,240
2380,35,1,2,Research & Development,9,3,0,2,Manager,173990,6,12,0,7,3,2,2,2,NA,2,1,10:07:42,247
2381,24,0,3,Research & Development,15,3,0,2,Research Scientist,54880,1,22,1,6,6,6,1,3,1,3,3,08:02:13,242
2382,27,0,2,Sales,10,4,0,3,Sales Executive,194190,7,14,1,5,2,3,0,2,2,3,1,06:44:08,243
2383,27,0,3,Research & Development,7,3,0,1,Research Scientist,28110,2,20,0,6,3,4,1,2,4,2,3,05:39:32,230
2384,40,1,2,Sales,16,4,0,1,Research Director,36330,3,16,2,10,0,4,0,3,1,1,3,09:49:46,245
2385,29,0,2,Research & Development,20,1,1,2,Manager,41630,9,15,1,8,4,5,1,4,3,3,2,06:50:28,244
2386,36,0,2,Research & Development,23,3,1,3,Sales Executive,21320,4,20,0,9,1,3,0,2,2,3,2,07:22:51,243
2387,25,0,3,Sales,5,1,0,4,Manufacturing Director,139730,1,14,0,7,3,7,0,7,4,3,2,05:21:05,228
2388,39,0,2,Sales,10,3,1,2,Research Director,26840,4,12,0,7,2,5,1,0,4,3,3,05:55:38,229
2389,49,0,2,Sales,4,2,0,2,Research Director,108450,3,24,0,27,4,4,1,2,1,3,2,06:51:20,230
2390,50,0,2,Research & Development,2,2,0,3,Sales Executive,43770,5,12,1,19,2,14,1,11,4,3,2,07:01:38,235
2391,20,0,2,Research & Development,18,4,1,2,Sales Executive,37430,1,13,1,2,2,2,2,2,3,3,3,05:50:01,230
2392,34,0,2,Research & Development,10,3,0,3,Laboratory Technician,41480,1,11,0,11,3,11,7,9,4,3,3,06:56:18,236
2393,36,0,2,Research & Development,1,3,1,2,Healthcare Representative,10510,2,14,0,15,2,4,1,3,1,3,3,05:21:38,234
2394,49,0,2,Human Resources,6,2,1,2,Research Scientist,107390,2,11,3,30,3,15,2,12,3,3,3,07:45:09,239
2395,36,0,1,Research & Development,8,4,0,4,Laboratory Technician,103880,0,14,0,4,2,3,1,2,4,NA,3,07:21:47,240
2396,36,0,2,Research & Development,2,2,1,2,Healthcare Representative,114160,6,16,0,13,2,5,0,4,4,3,3,05:45:08,239
2397,54,0,2,Sales,24,3,0,1,Laboratory Technician,26000,3,14,0,36,5,10,4,7,2,3,3,06:39:52,229
2398,43,0,2,Research & Development,2,4,1,1,Research Scientist,24220,1,11,1,14,2,14,6,11,3,3,3,06:46:06,233
2399,35,1,3,Research & Development,17,4,0,1,Research Director,54720,3,11,1,13,3,11,6,7,4,4,2,07:35:19,236
2400,38,0,3,Research & Development,19,2,0,2,Research Scientist,24510,7,12,1,19,3,13,2,9,4,4,3,06:41:42,243
2401,29,0,2,Research & Development,1,2,0,2,Sales Representative,42400,1,14,0,10,2,10,0,9,1,2,2,09:54:52,242
2402,33,0,2,Research & Development,7,3,0,5,Sales Executive,109990,1,18,3,6,3,6,0,4,4,3,2,05:33:34,228
2403,32,0,2,Research & Development,5,4,0,5,Research Scientist,50030,0,13,0,10,5,9,1,6,4,2,3,06:06:31,242
2404,31,0,2,Research & Development,28,4,1,2,Sales Executive,127420,1,11,0,10,4,10,0,2,1,3,2,06:52:43,242
2405,49,0,2,Research & Development,2,4,0,1,Laboratory Technician,42270,4,18,0,17,3,2,2,2,4,2,2,09:08:27,246
2406,38,0,3,Sales,29,2,1,1,Sales Executive,39170,1,15,3,4,2,4,3,3,4,3,3,07:03:01,235
2407,47,0,2,Research & Development,1,4,0,3,Laboratory Technician,183030,6,22,1,29,2,3,1,2,2,3,2,05:59:21,232
2408,49,0,2,Research & Development,21,3,0,2,Manufacturing Director,23800,4,13,0,23,3,8,0,0,3,3,1,05:55:23,241
2409,41,0,2,Research & Development,24,4,1,4,Manager,137260,3,12,0,21,6,2,0,2,4,3,4,09:43:30,231
2410,20,0,2,Research & Development,1,3,0,1,Sales Representative,47770,1,18,1,2,3,2,0,2,4,3,3,07:08:31,243
2411,33,0,1,Research & Development,18,2,1,2,Healthcare Representative,63850,1,13,0,7,6,6,1,2,3,3,2,08:48:57,243
2412,36,0,2,Research & Development,2,2,0,3,Sales Executive,199730,6,12,0,10,2,3,0,2,1,2,3,05:33:11,242
2413,44,0,2,Research & Development,9,3,1,3,Healthcare Representative,68610,4,12,0,8,2,2,2,2,3,3,2,07:46:32,239
2414,23,1,2,Human Resources,6,3,1,3,Laboratory Technician,49690,1,12,0,5,3,5,1,2,4,3,3,07:07:51,229
2415,38,0,2,Research & Development,11,2,0,1,Sales Executive,198450,7,11,1,7,3,0,0,0,4,2,3,06:50:58,242
2416,53,0,2,Research & Development,24,3,0,4,Research Director,133200,3,11,0,11,2,4,1,2,2,3,3,07:10:28,234
2417,48,1,3,Sales,10,2,0,1,Healthcare Representative,63470,2,12,1,19,3,9,7,7,4,3,1,09:09:56,241
2418,32,1,2,Sales,1,3,0,2,Research Scientist,27430,1,19,1,1,2,1,0,0,4,3,3,06:34:14,229
2419,26,0,1,Research & Development,18,2,0,1,Human Resources,108800,1,23,1,7,5,7,5,7,4,3,3,06:32:30,238
2420,55,0,2,Research & Development,23,1,0,5,Laboratory Technician,23420,5,11,2,8,2,4,1,2,1,3,3,06:44:39,229
2421,34,0,2,Sales,28,3,1,2,Research Scientist,176500,1,19,1,15,6,15,4,13,2,4,1,07:19:22,239
2422,60,0,2,Sales,17,4,0,1,Manager,40250,3,13,1,19,5,1,0,0,3,4,2,05:30:14,232
2423,33,0,2,Sales,3,3,0,3,Manager,97250,1,11,0,14,0,14,2,13,2,3,3,07:14:39,243
2424,37,0,3,Research & Development,13,3,0,1,Laboratory Technician,119040,1,12,1,6,4,6,1,3,3,2,3,05:48:50,234
2425,34,0,2,Research & Development,7,2,0,1,Healthcare Representative,21770,1,13,0,10,5,10,8,7,2,3,3,06:39:12,244
2426,23,1,2,Research & Development,12,2,0,2,Research Scientist,75250,1,14,2,3,2,3,0,2,3,3,3,08:15:40,234
2427,44,0,2,Human Resources,1,3,0,1,Research Scientist,48340,1,14,0,9,1,8,6,7,3,3,4,07:51:27,242
2428,35,0,3,Research & Development,13,3,0,3,Sales Executive,20420,0,16,0,6,2,5,1,4,1,4,3,07:23:11,236
2429,43,0,2,Research & Development,25,4,0,2,Sales Executive,22200,1,11,0,10,2,10,8,8,4,3,1,07:04:52,228
2430,24,0,2,Research & Development,6,3,0,3,Sales Executive,10520,1,13,0,5,3,5,0,4,3,3,3,06:02:57,235
2431,41,0,2,Sales,6,4,0,1,Research Scientist,28210,1,17,0,10,3,10,8,7,4,3,3,06:11:08,231
2432,29,0,2,Research & Development,2,2,0,2,Research Scientist,192370,9,11,1,9,2,5,1,2,4,3,3,06:56:23,230
2433,36,0,2,Human Resources,1,4,1,3,Research Scientist,41070,3,11,1,17,2,13,6,7,3,2,1,05:46:03,239
2434,45,0,1,Sales,2,3,1,2,Manufacturing Director,83960,3,15,2,25,3,23,14,4,3,2,2,05:44:35,237
2435,24,1,2,Sales,6,2,1,2,Manager,20070,1,12,0,1,2,1,0,0,4,3,2,05:47:24,235
2436,47,1,3,Research & Development,1,3,1,2,Sales Executive,196270,7,11,2,25,1,23,14,10,3,1,3,05:57:49,229
2437,26,0,2,Research & Development,9,1,0,1,Sales Executive,106860,1,14,1,3,2,3,0,2,4,4,3,07:09:07,243
2438,45,0,2,Research & Development,1,4,0,1,Research Director,29420,1,22,1,21,4,21,8,6,4,3,3,05:47:15,228
2439,32,0,3,Sales,1,1,0,2,Laboratory Technician,88580,6,16,1,10,2,5,1,3,1,2,3,06:12:25,235
2440,31,0,2,Research & Development,14,2,0,1,Sales Executive,167560,1,11,2,6,5,5,0,3,2,4,3,06:28:53,235
2441,41,0,1,Sales,2,2,0,2,Research Scientist,107980,6,14,2,10,5,3,1,2,3,3,1,06:45:21,229
2442,40,0,2,Research & Development,22,2,0,1,Healthcare Representative,23230,2,16,1,18,2,1,0,0,2,3,3,09:17:50,247
2443,24,0,2,Research & Development,3,3,1,1,Research Scientist,14160,1,15,1,6,3,6,1,2,2,4,2,05:34:34,242
2444,46,0,2,Research & Development,6,3,0,4,Sales Executive,46150,6,12,0,19,3,10,0,9,3,3,2,06:41:39,231
2445,35,0,2,Sales,8,4,0,1,Laboratory Technician,24610,2,20,1,17,4,7,0,7,4,3,3,06:32:00,230
2446,30,0,2,Sales,9,4,0,1,Laboratory Technician,87220,1,17,1,10,3,10,0,8,2,2,3,06:20:51,227
2447,47,0,1,Research & Development,3,2,1,2,Sales Executive,39550,7,12,1,4,5,1,0,0,3,1,3,06:40:58,227
2448,46,0,2,Research & Development,1,4,1,3,Sales Executive,99570,4,20,0,13,1,10,0,3,3,2,3,09:02:33,241
2449,36,1,2,Research & Development,1,3,0,2,Manufacturing Director,33760,5,20,0,16,3,2,2,2,2,3,3,09:50:55,247
2450,32,1,2,Research & Development,26,3,1,2,Research Director,88230,6,13,2,10,3,0,0,0,1,3,3,06:32:39,244
2451,23,0,2,Sales,6,4,0,3,Manufacturing Director,103220,1,14,2,3,2,3,1,2,3,1,3,05:31:40,240
2452,31,0,3,Sales,3,3,0,2,Sales Executive,46210,2,18,1,9,3,5,1,4,4,2,3,06:01:53,242
2453,39,0,1,Research & Development,3,3,1,2,Manufacturing Director,109760,1,11,0,9,3,9,5,8,4,3,2,09:30:42,244
2454,32,0,2,Research & Development,6,3,0,1,Research Scientist,36600,3,11,2,10,0,4,0,2,4,1,2,07:00:10,239
2455,40,0,2,Sales,6,3,0,3,Manufacturing Director,104820,1,11,1,21,6,21,12,8,2,2,2,07:01:28,231
2456,45,0,2,Research & Development,19,4,0,1,Sales Representative,71190,4,15,0,9,2,5,0,3,3,4,3,07:19:05,245
2457,30,0,3,Sales,9,3,0,1,Research Director,95820,0,12,1,10,2,9,0,7,4,3,3,05:25:12,228
2458,24,0,3,Sales,3,4,0,1,Sales Executive,45080,0,11,1,3,5,2,2,1,1,3,3,05:29:10,239
2459,30,1,3,Research & Development,10,3,1,1,Human Resources,22070,6,14,0,6,4,4,1,2,3,2,3,06:14:58,243
2460,31,0,2,Research & Development,3,2,0,3,Laboratory Technician,77560,1,15,2,6,3,5,0,2,1,3,4,07:08:57,245
2461,27,0,2,Sales,3,3,0,1,Manager,66940,1,13,1,6,2,6,1,4,3,2,2,05:53:17,243
2462,29,1,2,Sales,4,3,0,5,Research Scientist,36910,1,13,0,2,3,2,2,2,2,3,3,05:58:29,229
2463,29,0,3,Research & Development,8,4,1,1,Sales Executive,23770,8,21,1,10,2,3,0,2,4,4,3,08:03:51,239
2464,30,0,2,Sales,7,3,0,3,Sales Executive,23130,2,11,0,12,5,7,1,7,3,3,3,07:26:50,244
2465,34,0,2,Research & Development,1,2,1,2,Healthcare Representative,176650,0,11,0,6,5,5,1,2,4,3,2,09:01:40,238
2466,33,0,1,Research & Development,2,4,0,1,Sales Representative,25960,8,14,1,13,4,11,1,7,4,2,3,06:44:04,238
2467,49,0,2,Sales,3,4,0,1,Sales Executive,47280,3,11,1,8,4,5,0,4,4,4,3,07:06:49,241
2468,33,1,2,Research & Development,10,3,0,1,Sales Executive,43020,2,13,0,11,3,0,0,0,1,2,1,07:46:46,245
2469,38,0,3,Research & Development,28,3,0,1,Healthcare Representative,29790,4,12,1,9,3,6,0,5,3,2,3,06:57:10,231
2470,31,1,2,Human Resources,9,4,0,2,Laboratory Technician,168850,2,14,2,10,2,1,0,0,1,3,3,05:26:01,229
2471,29,0,2,Research & Development,3,4,1,2,Sales Representative,55930,1,13,1,1,3,1,0,0,4,3,3,05:39:16,233
2472,30,0,2,Research & Development,2,1,0,1,Sales Representative,104450,3,18,1,10,3,7,1,7,3,3,3,05:52:10,226
2473,32,0,1,Research & Development,10,4,1,1,Laboratory Technician,87400,2,11,1,12,2,7,0,7,2,3,3,05:19:09,232
2474,38,0,2,Research & Development,8,2,1,1,Manufacturing Director,25140,3,11,0,15,2,1,1,0,2,3,2,08:10:34,237
2475,43,1,3,Research & Development,1,4,0,3,Sales Executive,76550,9,12,1,6,3,1,0,0,3,3,3,07:26:42,232
2476,42,0,2,Human Resources,1,3,1,1,Healthcare Representative,174650,8,13,1,7,3,5,0,4,2,2,3,05:59:12,233
2477,55,0,2,Research & Development,3,2,1,1,Sales Executive,73510,8,20,1,34,3,1,0,0,3,3,3,06:39:51,229
2478,33,0,1,Research & Development,14,3,0,1,Research Scientist,108200,5,12,0,11,2,9,1,7,4,2,3,06:11:13,241
2479,41,0,2,Research & Development,5,3,0,1,Sales Representative,121690,1,19,0,5,2,5,0,4,3,NA,3,05:32:36,230
2480,34,0,1,Research & Development,7,4,1,1,Research Scientist,196260,1,21,0,15,5,15,0,7,4,3,2,07:31:50,240
2481,53,0,1,Research & Development,10,4,0,2,Healthcare Representative,20700,4,13,2,27,2,3,0,2,1,2,4,07:15:48,234
2482,43,0,2,Sales,16,2,1,1,Laboratory Technician,67820,0,16,1,10,2,9,1,8,2,3,3,05:25:13,232
2483,34,0,2,Sales,10,2,1,5,Sales Executive,77790,5,12,1,6,2,2,2,2,4,3,3,06:43:48,228
2484,21,1,2,Sales,1,2,0,5,Healthcare Representative,27910,1,14,0,1,3,1,1,0,2,3,4,06:43:02,233
2485,38,0,2,Research & Development,8,2,1,2,Sales Executive,32010,1,11,1,5,3,5,0,4,4,3,2,05:43:40,234
2486,22,1,2,Research & Development,1,3,0,4,Research Scientist,49680,1,14,0,1,3,1,0,0,3,3,3,08:18:41,244
2487,31,0,2,Research & Development,8,5,0,5,Sales Executive,131200,1,12,2,13,6,12,5,7,1,3,2,06:33:17,235
2488,51,0,2,Research & Development,1,4,1,1,Manager,40330,2,14,0,15,2,2,2,2,1,3,3,05:59:03,233
2489,37,0,2,Research & Development,24,1,0,2,Sales Executive,32910,1,16,3,5,2,5,0,3,2,3,2,07:11:29,234
2490,46,0,2,Sales,3,4,1,1,Sales Representative,42720,7,13,0,24,3,2,2,2,3,3,4,08:59:55,235
2491,36,0,2,Research & Development,27,3,1,4,Research Scientist,50560,7,12,0,15,2,12,5,7,4,3,2,08:33:27,235
2492,44,1,3,Sales,10,4,0,1,Research Scientist,28440,1,12,0,6,2,5,2,3,3,2,4,08:15:21,232
2493,37,0,2,Research & Development,19,2,0,2,Sales Executive,27030,2,14,0,19,2,10,4,7,3,2,3,05:37:00,239
2494,35,1,2,Research & Development,15,4,0,2,Research Scientist,19040,1,22,1,10,4,10,7,7,3,3,3,07:55:30,241
2495,33,0,2,Research & Development,8,5,0,2,Laboratory Technician,82240,6,19,0,14,3,10,7,6,4,3,3,07:06:15,232
2496,28,0,2,Sales,9,3,1,2,Sales Executive,47660,1,12,0,5,3,5,0,3,3,4,3,06:39:13,235
2497,39,0,2,Sales,3,4,1,2,Laboratory Technician,26100,7,12,0,9,2,4,2,2,3,3,2,06:10:04,233
2498,46,0,1,Research & Development,9,2,0,2,Manufacturing Director,57310,8,17,0,6,2,2,2,2,2,3,3,06:07:40,239
2499,40,0,2,Research & Development,2,2,0,1,Research Director,25390,4,12,1,7,3,4,0,2,3,2,3,06:04:41,242
2500,42,0,2,Research & Development,7,4,1,2,Laboratory Technician,57140,5,11,0,10,2,0,0,0,2,2,3,06:01:08,238
2501,35,0,1,Sales,10,1,1,2,Research Director,43230,2,18,3,15,3,7,1,7,2,3,3,06:14:26,243
2502,38,0,1,Sales,6,4,0,3,Sales Executive,73360,5,11,0,13,3,11,3,8,1,3,3,06:48:24,229
2503,34,1,3,Research & Development,2,1,0,1,Manufacturing Director,134990,4,23,2,11,2,7,0,7,4,2,4,06:58:54,231
2504,37,1,2,Research & Development,24,3,0,1,Laboratory Technician,137580,1,11,1,10,5,10,0,8,4,1,3,05:41:52,240
2505,39,0,3,Research & Development,2,1,0,2,Healthcare Representative,51550,2,18,1,7,3,2,2,2,3,3,2,05:29:02,231
2506,43,0,1,Human Resources,8,5,1,3,Sales Executive,22580,4,18,0,7,2,3,1,2,1,2,3,06:32:58,231
2507,41,0,2,Research & Development,3,3,0,3,Research Scientist,35970,3,13,1,11,2,3,1,2,2,1,1,06:49:29,228
2508,41,0,2,Research & Development,1,1,0,3,Laboratory Technician,25150,0,18,0,23,2,22,13,5,3,4,2,09:27:16,240
2509,30,0,2,Sales,26,3,1,2,Manager,44200,9,11,0,9,3,7,0,2,1,3,3,06:22:43,234
2510,26,1,2,Human Resources,2,1,1,3,Sales Executive,65780,0,15,2,6,3,5,1,4,4,3,2,07:56:59,238
2511,46,1,2,Research & Development,10,3,0,1,Sales Executive,44220,4,11,1,13,2,9,3,7,4,4,3,07:13:32,235
2512,40,0,2,Sales,27,2,1,3,Sales Executive,102740,4,18,0,12,3,5,0,3,3,3,3,06:10:50,244
2513,34,0,2,Research & Development,2,3,0,2,Laboratory Technician,53430,1,14,0,10,5,10,4,8,2,3,2,06:46:59,240
2514,58,0,1,Research & Development,2,4,0,1,Laboratory Technician,23760,4,12,1,37,3,16,14,14,2,2,3,06:10:09,244
2515,35,0,2,Research & Development,8,1,1,3,Manufacturing Director,53460,0,14,0,6,3,5,0,3,2,4,2,06:47:10,239
2516,47,0,2,Research & Development,19,5,1,2,Research Scientist,28270,8,14,1,28,3,22,14,10,3,3,3,09:36:54,235
2517,40,0,2,Research & Development,1,4,0,2,Manager,199430,2,13,1,15,3,7,7,7,2,3,3,06:25:27,232
2518,54,0,2,Sales,27,4,0,1,Research Scientist,31310,4,14,0,14,3,7,1,7,4,2,2,06:07:33,226
2519,31,0,3,Sales,8,4,1,3,Manufacturing Director,25520,2,18,0,9,2,3,2,2,1,3,3,06:34:31,229
2520,28,0,2,Sales,1,2,0,3,Manager,44770,1,15,0,3,6,3,1,2,3,3,3,07:05:13,243
2521,38,0,2,Research & Development,19,3,1,2,Manufacturing Director,64740,2,13,2,20,3,4,0,3,2,2,1,08:50:44,243
2522,26,0,2,Sales,8,3,1,1,Healthcare Representative,30330,1,12,0,5,2,5,1,2,3,3,2,05:33:12,237
2523,58,0,3,Research & Development,10,4,1,1,Sales Representative,29360,2,13,1,23,3,2,2,2,1,3,3,09:01:33,245
2524,18,0,1,Research & Development,2,3,0,3,Sales Representative,186060,1,24,2,0,4,0,0,0,2,1,3,06:41:44,229
2525,31,1,2,Research & Development,2,3,0,3,Laboratory Technician,21680,0,14,1,2,2,1,0,0,4,3,3,05:36:02,238
2526,29,1,2,Research & Development,8,2,0,1,Manager,28530,4,14,1,4,5,2,2,0,1,3,2,08:10:28,246
2527,45,0,1,Sales,1,4,0,1,Research Scientist,170480,4,15,0,10,3,8,5,7,3,4,2,06:14:03,226
2528,36,0,2,Sales,2,3,1,5,Laboratory Technician,22900,4,11,0,15,5,1,0,0,4,3,3,09:51:48,241
2529,43,0,3,Sales,8,3,0,1,Research Director,36000,1,23,0,7,2,7,7,7,1,3,3,06:32:49,243
2530,27,0,3,Sales,8,4,0,5,Research Scientist,21070,0,13,0,6,2,5,0,2,4,2,3,09:35:41,245
2531,29,0,3,Research & Development,6,2,0,1,Human Resources,41150,1,11,0,11,1,11,3,10,4,4,3,07:09:44,243
2532,32,0,3,Sales,9,4,0,4,Sales Executive,43270,8,13,0,4,4,0,0,0,4,4,3,06:39:53,229
2533,42,0,1,Research & Development,11,3,0,1,Manager,178560,3,18,0,10,2,6,3,3,3,2,3,05:56:57,239
2534,47,0,2,Sales,2,2,1,5,Manager,31960,4,14,1,7,3,2,2,0,2,3,2,05:28:59,234
2535,46,0,2,Human Resources,1,3,1,1,Laboratory Technician,190810,3,21,0,12,2,9,4,7,4,2,3,06:31:51,237
2536,28,0,1,Research & Development,7,3,0,1,Sales Executive,89660,1,16,1,3,3,3,2,2,3,3,2,06:55:06,234
2537,29,0,2,Research & Development,16,3,1,1,Manufacturing Director,22100,8,11,1,11,4,7,1,6,4,3,3,07:34:45,246
2538,42,0,2,Sales,2,4,1,2,Research Director,45390,4,17,1,8,5,0,0,0,4,3,3,05:53:20,233
2539,32,1,2,Research & Development,1,1,0,2,Laboratory Technician,27410,7,11,0,7,3,2,2,2,3,2,3,09:40:04,242
2540,46,0,2,Research & Development,23,1,0,2,Laboratory Technician,34910,2,14,0,25,0,19,2,8,1,3,3,06:53:02,228
